person_id;person_trip_id;leg_index;access_stop_id;egress_stop_id;transit_line_id;transit_route_id;access_area_id;egress_area_id;transit_mode
9055457;3;18;IDFM:37615.link:516431;IDFM:36981.link:491608;IDFM:C01150;IDFM:RATP:178313-C01150-COU_RATP_5120646_3204890_73;IDFM:426280;IDFM:71948;bus
544044;1;6;IDFM:480290.link:pt_IDFM:480290;IDFM:462972.link:pt_IDFM:462972;IDFM:C01384;IDFM:RATP:174677-C01384-COU_RATP_14JODARMON01_2024_-1352604585_Or1430Sm1409-2;IDFM:72168;IDFM:71370;subway
479546;1;8;IDFM:22001.link:pt_IDFM:22001;IDFM:463280.link:pt_IDFM:463280;IDFM:C01375;IDFM:RATP:158918-C01375-COU_RATP_5112974_3263586_312;IDFM:71961;IDFM:71989;subway
8676006;1;12;IDFM:36236.link:350932;IDFM:36224.link:137341;IDFM:C01278;IDFM:RATP:175311-C01278-COU_RATP_5116128_1067045_43;IDFM:479919;IDFM:73119;bus
9162445;5;26;IDFM:479720.link:543512;IDFM:23529.link:112830;IDFM:C01171;IDFM:RATP:162011-C01171-COU_RATP_5110022_3210021_70;IDFM:479756;IDFM:72601;bus
1284415;1;6;IDFM:22183.link:pt_IDFM:22183;IDFM:463199.link:pt_IDFM:463199;IDFM:C01378;IDFM:RATP:174682-C01378-COU_RATP_08JOLIPPE6_2025_-1630051575_Bala10CLac41-13;IDFM:71199;IDFM:71274;subway
6203214;1;4;IDFM:17365.link:490466;IDFM:16992.link:304747;IDFM:C00579;IDFM:KVYVS:170980-C00579-643-543;IDFM:67476;IDFM:62623;bus
6642595;2;7;IDFM:14325.link:439977;IDFM:14480.link:582513;IDFM:C01804;IDFM:TRANSDEV_VALMY:173908-C01804-19672324;IDFM:66320;IDFM:65485;bus
6986595;1;4;IDFM:37865.link:290272;IDFM:37176.link:682647;IDFM:C01190;IDFM:RATP:165079-C01190-COU_RATP_5112808_3187659_43;IDFM:70520;IDFM:70406;bus
7544441;1;4;IDFM:463055.link:pt_IDFM:463055;IDFM:21940.link:pt_IDFM:21940;IDFM:C01379;IDFM:RATP:174674-C01379-COU_RATP_09JOVOLTAIRE3_2024_-209752926_Clou21Sevr06-12;IDFM:71292;IDFM:71054;subway
9560052;1;8;IDFM:28588.link:244612;IDFM:36158.link:566573;IDFM:C01205;IDFM:RATP:156515-C01205-COU_RATP_5112380_1999768_34;IDFM:69786;IDFM:70164;bus
10410580;2;5;IDFM:monomodalStopPlace:47900.link:238566;IDFM:monomodalStopPlace:470195.link:697840;IDFM:C01742;IDFM:TN:SNCF:e4cc4068-13dc-409d-9659-085c47ec4d2c;IDFM:71718;IDFM:73626;rail
7329332;2;11;IDFM:monomodalStopPlace:43196.link:486843;IDFM:monomodalStopPlace:47770.link:188340;IDFM:C01740;IDFM:TN:SNCF:d1f28d45-a1b3-4e3a-b42a-3bc085f9921a;IDFM:73749;IDFM:70713;rail
1443776;1;4;IDFM:monomodalStopPlace:44514.link:76821;IDFM:monomodalStopPlace:415093.link:103754;IDFM:C01727;IDFM:TN:SNCF:0e4c404e-d6ee-4db4-92df-daa188f715f9;IDFM:71545;IDFM:71379;rail
4924197;1;10;IDFM:monomodalStopPlace:470549.link:700042;IDFM:monomodalStopPlace:43219.link:524554;IDFM:C01741;IDFM:TN:SNCF:33ec4c02-10b7-4d36-a7f1-f6fcc7158087;IDFM:71517;IDFM:63880;rail
9895536;3;18;IDFM:monomodalStopPlace:44877.link:32145;IDFM:monomodalStopPlace:45877.link:2019;IDFM:C01743;IDFM:TN:SNCF:304f8136-a35a-4dd3-9c82-6f7a538d08fe;IDFM:73620;IDFM:70543;rail
9435222;2;11;IDFM:monomodalStopPlace:462394.link:319444;IDFM:monomodalStopPlace:412743.link:540536;IDFM:C01737;IDFM:TN:SNCF:7d5a5ab7-ded5-4a2c-90d8-ce30708b64f3;IDFM:71410;IDFM:72323;rail
11745648;1;10;IDFM:monomodalStopPlace:58759.link:256651;IDFM:monomodalStopPlace:45102.link:150653;IDFM:C01742;IDFM:TN:SNCF:782593ff-66fb-4033-aa5c-593d325f5788;IDFM:71347;IDFM:474151;rail
2571840;1;10;IDFM:monomodalStopPlace:58718.link:446989;IDFM:monomodalStopPlace:43208.link:64570;IDFM:C01729;IDFM:TN:SNCF:48caebf0-61ff-4145-ad98-f70d8d8c7289;IDFM:73688;IDFM:67625;rail
8381401;1;4;IDFM:471933.link:pt_IDFM:471933;IDFM:472210.link:pt_IDFM:472210;IDFM:C01999;IDFM:TN:SNCF:a47fb2b5-634e-44ea-88bc-e949a10d7db3;IDFM:72787;IDFM:426093;tram
8110309;1;6;IDFM:22084.link:pt_IDFM:22084;IDFM:463080.link:pt_IDFM:463080;IDFM:C01371;IDFM:RATP:174676-C01371-COU_RATP_01JONOUMEA1_2024_935444867_Vinc02Vinc26-21;IDFM:71328;IDFM:415852;subway
5963675;1;14;IDFM:478512.link:107560;IDFM:22949.link:566707;IDFM:C01313;IDFM:RATP:178115-C01313-COU_RATP_5119245_3272390_36;IDFM:424007;IDFM:62662;bus
5435580;1;6;IDFM:monomodalStopPlace:44877.link:218982;IDFM:monomodalStopPlace:45739.link:466936;IDFM:C01727;IDFM:TN:SNCF:c2e6aed6-0c25-4e41-b5ab-56e6c501bb9a;IDFM:73620;IDFM:478505;rail
3057272;2;7;IDFM:15417.link:212574;IDFM:26137.link:483487;IDFM:C01323;IDFM:RATP:150871-C01323-COU_RATP_5107179_2420866_11;IDFM:68187;IDFM:67897;bus
9668878;1;8;IDFM:37737.link:592101;IDFM:37755.link:95473;IDFM:C01140;IDFM:RATP:169013-C01140-COU_RATP_5118336_3284220_43;IDFM:70648;IDFM:70568;bus
11218073;1;12;IDFM:490716.link:612286;IDFM:427671.link:413388;IDFM:C01176;IDFM:RATP:163023-C01176-COU_RATP_5115154_3276835_60;IDFM:490795;IDFM:482786;bus
8387526;1;6;IDFM:22391.link:pt_IDFM:22391;IDFM:22364.link:pt_IDFM:22364;IDFM:C01377;IDFM:RATP:174678-C01377-COU_RATP_07JOGEAI4_2024_-33117422_Vill17LaCo10-13;IDFM:71100;IDFM:71264;subway
8300997;2;5;IDFM:19551.link:409039;IDFM:18891.link:628547;IDFM:C01579;IDFM:Transdev_Nord_Seine_Saint-Denis:181470-C01579-19852151;IDFM:72745;IDFM:72693;bus
5312450;1;10;IDFM:monomodalStopPlace:44877.link:218982;IDFM:monomodalStopPlace:45739.link:466936;IDFM:C01727;IDFM:TN:SNCF:c2e6aed6-0c25-4e41-b5ab-56e6c501bb9a;IDFM:73620;IDFM:478505;rail
9147506;3;10;IDFM:413092.link:19182;IDFM:7856.link:150933;IDFM:C01171;IDFM:RATP:162011-C01171-COU_RATP_5110022_3210021_70;IDFM:72517;IDFM:72469;bus
906184;3;10;IDFM:462958.link:pt_IDFM:462958;IDFM:21984.link:pt_IDFM:21984;IDFM:C01380;IDFM:RATP:146257-C01380-COU_RATP_1132941_306172_11;IDFM:71150;IDFM:71153;subway
6808767;3;20;IDFM:monomodalStopPlace:43079.link:399677;IDFM:monomodalStopPlace:44411.link:668244;IDFM:C01739;IDFM:TN:SNCF:292c11c6-759f-49ec-a656-6119fdcaf248;IDFM:66484;IDFM:66816;rail
5963676;1;8;IDFM:478665.link:235173;IDFM:22949.link:566707;IDFM:C01313;IDFM:RATP:178115-C01313-COU_RATP_5119245_3272390_36;IDFM:478505;IDFM:62662;bus
11318160;1;4;IDFM:5401.link:60959;IDFM:5122.link:42115;IDFM:C02257;IDFM:FVP:173906-C02257-504-C02257-804-138886;IDFM:65775;IDFM:65959;bus
9223556;1;4;IDFM:427604.link:2766;IDFM:28781.link:193221;IDFM:C01168;IDFM:RATP:152748-C01168-COU_RATP_5109849_2022422_81;IDFM:72589;IDFM:72540;bus
1237374;1;4;IDFM:24115.link:pt_IDFM:24115;IDFM:24130.link:pt_IDFM:24130;IDFM:C01391;IDFM:RATP:175277-C01391-COU_RATP_5117160_3157242_84;IDFM:70623;IDFM:70983;tram
144397;1;8;IDFM:24415.link:pt_IDFM:24415;IDFM:24394.link:pt_IDFM:24394;IDFM:C01679;IDFM:RATP:178132-C01679-COU_RATP_5119977_3173059_73;IDFM:71889;IDFM:73802;tram
3126565;1;8;IDFM:monomodalStopPlace:43194.link:224648;IDFM:monomodalStopPlace:462394.link:319240;IDFM:C01743;IDFM:TN:SNCF:841aabf1-b205-4491-8875-af06eff3b23e;IDFM:73439;IDFM:71410;rail
10758323;1;2;IDFM:22077.link:pt_IDFM:22077;IDFM:22105.link:pt_IDFM:22105;IDFM:C01371;IDFM:RATP:174676-C01371-COU_RATP_01JONOUMEA1_2024_935444867_Vinc36Vinc25-4;IDFM:71663;IDFM:71650;subway
9476144;3;14;IDFM:22052.link:pt_IDFM:22052;IDFM:463082.link:pt_IDFM:463082;IDFM:C01382;IDFM:RATP:174673-C01382-COU_RATP_12JOPOULIDOR_2025_-1544961128_Maau07Maau17-14;IDFM:71511;IDFM:74041;subway
7700745;1;4;IDFM:463013.link:pt_IDFM:463013;IDFM:22102.link:pt_IDFM:22102;IDFM:C01371;IDFM:RATP:174676-C01371-COU_RATP_01JONOUMEA1_2024_1247678604_Vinc15LaDe06-19;IDFM:71347;IDFM:71485;subway
10645863;3;16;IDFM:27973.link:576877;IDFM:10090.link:609567;IDFM:C01140;IDFM:RATP:169013-C01140-COU_RATP_5118336_3284215_39;IDFM:70092;IDFM:70190;bus
8539340;1;8;IDFM:monomodalStopPlace:47900.link:37514;IDFM:monomodalStopPlace:44201.link:241554;IDFM:C01729;IDFM:TN:SNCF:f387b8f6-5a06-4198-8f0a-f1801a8c8ec3;IDFM:71718;IDFM:72041;rail
2750084;1;12;IDFM:monomodalStopPlace:45102.link:150653;IDFM:monomodalStopPlace:470195.link:697841;IDFM:C01742;IDFM:TN:SNCF:ef06858b-02dc-4d38-812c-78db72e0eaf8;IDFM:474151;IDFM:73626;rail
9951938;3;22;IDFM:monomodalStopPlace:45102.link:150653;IDFM:monomodalStopPlace:43154.link:490880;IDFM:C01728;IDFM:TN:SNCF:62ee371f-c377-4c76-b9aa-5499cea4e063;IDFM:474151;IDFM:73625;rail
5879391;2;7;IDFM:monomodalStopPlace:47899.link:544560;IDFM:monomodalStopPlace:43087.link:58637;IDFM:C01728;IDFM:TN:SNCF:35ee7b64-9790-4435-98e9-fbf12c5ae87f;IDFM:59984;IDFM:59825;rail
6157963;1;4;IDFM:3549.link:128632;IDFM:3555.link:123332;IDFM:C00664;IDFM:TRANSDEV_COEUR_ESSONNE:181001-C00664-19844174;IDFM:60993;IDFM:60866;bus
11937419;1;4;IDFM:421896.link:450892;IDFM:426040.link:195949;IDFM:C00610;IDFM:KRO6:183731-C00610-455-260;IDFM:421852;IDFM:66009;bus
1759957;2;11;IDFM:24397.link:pt_IDFM:24397;IDFM:24396.link:pt_IDFM:24396;IDFM:C01679;IDFM:RATP:178132-C01679-COU_RATP_5119977_3173059_73;IDFM:71824;IDFM:71663;tram
8094379;1;8;IDFM:22020.link:pt_IDFM:22020;IDFM:22037.link:pt_IDFM:22037;IDFM:C01373;IDFM:RATP:174680-C01373-COU_RATP_03JOBOTTICELLI2_2024_1947767929_Gall04Cham21-24;IDFM:71787;IDFM:71817;subway
8539027;1;6;IDFM:22012.link:pt_IDFM:22012;IDFM:463131.link:pt_IDFM:463131;IDFM:C01375;IDFM:RATP:158918-C01375-COU_RATP_5112974_3263586_239;IDFM:71957;IDFM:72486;subway
2915115;1;8;IDFM:7165.link:45236;IDFM:15803.link:460557;IDFM:C01464;IDFM:FPP:168620-C01464-514-C01464-1878-259871;IDFM:61414;IDFM:61437;bus
1190817;3;10;IDFM:22061.link:pt_IDFM:22061;IDFM:462947.link:pt_IDFM:462947;IDFM:C01382;IDFM:RATP:175718-C01382-COU_RATP_12JOFIGNON_2024_-1544961128_Vers12Vers11-3;IDFM:70990;IDFM:71125;subway
11050131;1;10;IDFM:monomodalStopPlace:45102.link:291171;IDFM:monomodalStopPlace:462394.link:319445;IDFM:C01743;IDFM:TN:SNCF:920aad0b-5661-4e2f-bd57-56857a257c05;IDFM:474151;IDFM:71410;rail
10549549;0;5;IDFM:22365.link:pt_IDFM:22365;IDFM:22398.link:pt_IDFM:22398;IDFM:C01377;IDFM:RATP:174678-C01377-COU_RATP_07JOGEAI4_2024_-1190768827_Vill29Ivry07-3;IDFM:71033;IDFM:70452;subway
972925;3;8;IDFM:463128.link:pt_IDFM:463128;IDFM:22158.link:pt_IDFM:22158;IDFM:C01376;IDFM:RATP:178018-C01376-COU_RATP_5120219_2991428_303;IDFM:71607;IDFM:71056;subway
11378400;1;10;IDFM:426041.link:575011;IDFM:421846.link:516168;IDFM:C01867;IDFM:KRO6:183731-C01867-1100-260;IDFM:73568;IDFM:65758;bus
12285962;2;11;IDFM:9552.link:443689;IDFM:7967.link:236239;IDFM:C01242;IDFM:RATP:170630-C01242-COU_RATP_5117637_3285435_31;IDFM:72532;IDFM:72702;bus
7060344;4;17;IDFM:414775.link:395944;IDFM:35153.link:11562;IDFM:C01157;IDFM:RATP:152173-C01157-COU_RATP_5109737_3090477_41;IDFM:70657;IDFM:70508;bus
10726102;1;6;IDFM:480288.link:pt_IDFM:480288;IDFM:463046.link:pt_IDFM:463046;IDFM:C01384;IDFM:RATP:176002-C01384-COU_RATP_14JODUPONTEL01_2025_-1352604585_Cl1401Pl1413-20;IDFM:72126;IDFM:73626;subway
6896779;4;9;IDFM:7835.link:618157;IDFM:28131.link:524717;IDFM:C01152;IDFM:RATP:155834-C01152-COU_RATP_5110959_2569779_108;IDFM:70585;IDFM:70589;bus
7671131;5;16;IDFM:22298.link:pt_IDFM:22298;IDFM:23431.link:pt_IDFM:23431;IDFM:C01390;IDFM:RATP:183282-C01390-COU_RATP_5124359_3314171_2;IDFM:71422;IDFM:70972;tram
8911289;3;14;IDFM:22166.link:pt_IDFM:22166;IDFM:463103.link:pt_IDFM:463103;IDFM:C01376;IDFM:RATP:178018-C01376-COU_RATP_5120219_1193703_254;IDFM:71125;IDFM:71056;subway
1130755;2;7;IDFM:463043.link:pt_IDFM:463043;IDFM:462988.link:pt_IDFM:462988;IDFM:C01372;IDFM:RATP:174679-C01372-COU_RATP_02JOCAMELIA4_2024_-228784835_Nat224Daup07-21;IDFM:71347;IDFM:71403;subway
1114617;0;1;IDFM:463112.link:pt_IDFM:463112;IDFM:21958.link:pt_IDFM:21958;IDFM:C01384;IDFM:RATP:176002-C01384-COU_RATP_14JODARMON01_2025_1249031566_Or1426Or1431-5;IDFM:71572;IDFM:73626;subway
1878810;1;8;IDFM:463011.link:pt_IDFM:463011;IDFM:463083.link:pt_IDFM:463083;IDFM:C01383;IDFM:RATP:158559-C01383-COU_RATP_5110445_2467830_129;IDFM:71305;IDFM:71159;subway
9058019;2;7;IDFM:monomodalStopPlace:58498.link:525539;IDFM:monomodalStopPlace:47901.link:303263;IDFM:C01729;IDFM:TN:SNCF:a1b4ee48-4ae2-42e2-8f53-f11670d784fe;IDFM:73798;IDFM:73297;rail
12097240;1;8;IDFM:monomodalStopPlace:45102.link:150652;IDFM:monomodalStopPlace:44559.link:81687;IDFM:C01742;IDFM:TN:SNCF:d5bb712a-84cc-4d48-9694-cfcb1a54ee07;IDFM:474151;IDFM:66696;rail
6317101;0;1;IDFM:monomodalStopPlace:44493.link:88670;IDFM:monomodalStopPlace:473890.link:45143;IDFM:C01743;IDFM:TN:SNCF:e516ffcf-1538-4da5-a038-b551f2dc9b4f;IDFM:70210;IDFM:71056;rail
2127801;1;4;IDFM:monomodalStopPlace:43239.link:216900;IDFM:monomodalStopPlace:44199.link:520035;IDFM:C01742;IDFM:TN:SNCF:e4cc4068-13dc-409d-9659-085c47ec4d2c;IDFM:68385;IDFM:68153;rail
11037613;2;15;IDFM:monomodalStopPlace:462394.link:319445;IDFM:monomodalStopPlace:43251.link:440608;IDFM:C01728;IDFM:TN:SNCF:6ff14133-1cc0-49b8-8653-bdb4dfbdfc21;IDFM:71410;IDFM:65582;rail
1405844;0;7;IDFM:472363.link:pt_IDFM:472363;IDFM:472642.link:pt_IDFM:472642;IDFM:C01843;IDFM:TN:SNCF:463087fd-c3fc-46f2-aec6-c76b7b517a64;IDFM:72646;IDFM:411281;tram
8572870;1;6;IDFM:monomodalStopPlace:58572.link:489609;IDFM:monomodalStopPlace:42356.link:132292;IDFM:C01729;IDFM:TN:SNCF:4fe0a4b3-84d8-4070-9229-07457921c3b3;IDFM:478733;IDFM:426280;rail
7037937;1;10;IDFM:463003.link:pt_IDFM:463003;IDFM:462955.link:pt_IDFM:462955;IDFM:C01376;IDFM:RATP:178018-C01376-COU_RATP_5120219_2991428_302;IDFM:71033;IDFM:71139;subway
8246965;3;12;IDFM:28444.link:543277;IDFM:36558.link:35997;IDFM:C01161;IDFM:RATP:168825-C01161-COU_RATP_5118488_3210887_78;IDFM:72641;IDFM:65342;bus
5545862;1;4;IDFM:4739.link:663117;IDFM:474378.link:662392;IDFM:C00495;IDFM:RDSACLAY:183073-C00495-11022088;IDFM:62716;IDFM:62890;bus
442831;3;6;IDFM:464007.link:395264;IDFM:28234.link:265183;IDFM:C02245;IDFM:RATP:144123-C02245-COU_RATP_5101706_3112219_56;IDFM:71057;IDFM:482597;bus
10261548;5;12;IDFM:22381.link:pt_IDFM:22381;IDFM:22399.link:pt_IDFM:22399;IDFM:C01377;IDFM:RATP:174678-C01377-COU_RATP_07JOGEAI4_2024_-1190768827_Vill29Ivry07-3;IDFM:71337;IDFM:70375;subway
6986597;1;8;IDFM:28165.link:280151;IDFM:8040.link:682648;IDFM:C01212;IDFM:RATP:151157-C01212-COU_RATP_5109272_3185770_45;IDFM:482835;IDFM:70406;bus
5342778;1;10;IDFM:463046.link:pt_IDFM:463046;IDFM:21955.link:pt_IDFM:21955;IDFM:C01384;IDFM:RATP:181065-C01384-COU_RATP_14JOBEKHTI01_2025_1317761393_Or1416Pl1413-14;IDFM:73626;IDFM:71572;subway
11741844;3;10;IDFM:415289.link:434934;IDFM:426440.link:112146;IDFM:C01308;IDFM:RATP:156025-C01308-COU_RATP_5110928_3129037_39;IDFM:73943;IDFM:66069;bus
8294800;0;1;IDFM:19275.link:340369;IDFM:13007.link:393074;IDFM:C00656;IDFM:KRE8:183627-C00656-2251-260;IDFM:72456;IDFM:73373;bus
8852810;1;6;IDFM:22129.link:pt_IDFM:22129;IDFM:463212.link:pt_IDFM:463212;IDFM:C01383;IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_189;IDFM:71435;IDFM:72168;subway
12293796;2;9;IDFM:22129.link:pt_IDFM:22129;IDFM:22234.link:pt_IDFM:22234;IDFM:C01383;IDFM:RATP:153924-C01383-COU_RATP_5110445_2467826_127;IDFM:71435;IDFM:72203;subway
9435221;0;1;IDFM:22240.link:pt_IDFM:22240;IDFM:22243.link:pt_IDFM:22243;IDFM:C01383;IDFM:RATP:158559-C01383-COU_RATP_5110445_2467830_129;IDFM:72326;IDFM:72168;subway
1577210;1;4;IDFM:463160.link:pt_IDFM:463160;IDFM:463010.link:pt_IDFM:463010;IDFM:C01371;IDFM:RATP:174676-C01371-COU_RATP_01JONOUMEA1_2024_1247678604_LaDe06Vinc16-18;IDFM:71264;IDFM:71305;subway
1006879;1;6;IDFM:463073.link:pt_IDFM:463073;IDFM:22130.link:pt_IDFM:22130;IDFM:C01374;IDFM:RATP:182164-C01374-COU_RATP_04JODENALI3_2025_1366177130_Bagl04Orle05-20;IDFM:478883;IDFM:71426;subway
388969;4;19;IDFM:463063.link:pt_IDFM:463063;IDFM:22191.link:pt_IDFM:22191;IDFM:C01378;IDFM:RATP:174682-C01378-COU_RATP_08JOLIPPE6_2025_1845212885_Bala04CLac34-14;IDFM:71324;IDFM:71224;subway
1416805;1;4;IDFM:23370.link:654483;IDFM:27153.link:552592;IDFM:C01203;IDFM:RATP:175589-C01203-COU_RATP_5121168_1870241_62;IDFM:70111;IDFM:70064;bus
806051;3;10;IDFM:37717.link:4846;IDFM:23618.link:379096;IDFM:C01098;IDFM:RATP:152901-C01098-COU_RATP_5109834_1750641_94;IDFM:71030;IDFM:71150;bus
8755730;1;4;IDFM:22388.link:pt_IDFM:22388;IDFM:463031.link:pt_IDFM:463031;IDFM:C01377;IDFM:RATP:174678-C01377-COU_RATP_07JOGEAI4_2024_-33117422_Vill17LaCo10-13;IDFM:73689;IDFM:72460;subway
1381323;0;1;IDFM:21933.link:pt_IDFM:21933;IDFM:21912.link:pt_IDFM:21912;IDFM:C01379;IDFM:RATP:174674-C01379-COU_RATP_09JOVOLTAIRE3_2024_-209752926_Clou21Sevr06-12;IDFM:71320;IDFM:71334;subway
161982;3;12;IDFM:monomodalStopPlace:43238.link:554023;IDFM:monomodalStopPlace:43214.link:499021;IDFM:C01736;IDFM:TN:SNCF:7844780d-0c37-41eb-9145-cdded6764a30;IDFM:71139;IDFM:70584;rail
8893488;2;7;IDFM:monomodalStopPlace:473875.link:384107;IDFM:monomodalStopPlace:45102.link:150652;IDFM:C01742;IDFM:TN:SNCF:e4cc4068-13dc-409d-9659-085c47ec4d2c;IDFM:71673;IDFM:474151;rail
9328446;2;11;IDFM:monomodalStopPlace:58718.link:446989;IDFM:monomodalStopPlace:44201.link:525501;IDFM:C01729;IDFM:TN:SNCF:a5191645-a2be-4d87-93ba-0c3ae76f6b69;IDFM:73688;IDFM:72041;rail
11575797;1;14;IDFM:monomodalStopPlace:462394.link:319444;IDFM:monomodalStopPlace:47898.link:619359;IDFM:C01737;IDFM:TN:SNCF:1281348e-7032-4684-9077-796c404626b4;IDFM:71410;IDFM:65669;rail
1794360;3;6;IDFM:monomodalStopPlace:43833.link:598690;IDFM:monomodalStopPlace:473890.link:127420;IDFM:C01743;IDFM:TN:SNCF:b799c7b7-280d-402f-84d9-529890cf45c5;IDFM:71161;IDFM:71056;rail
12059168;1;8;IDFM:monomodalStopPlace:47875.link:432974;IDFM:monomodalStopPlace:43212.link:465617;IDFM:C01739;IDFM:TN:SNCF:753d37ae-f322-4f38-a932-df5fc70c411b;IDFM:65063;IDFM:65110;rail
2254114;3;12;IDFM:483271.link:614456;IDFM:33104.link:298619;IDFM:C00862;IDFM:TRANSDEV_SENART:174584-C00862-19704387;IDFM:62516;IDFM:62385;bus
8321729;1;4;IDFM:9551.link:21319;IDFM:27425.link:580754;IDFM:C01194;IDFM:RATP:152214-C01194-COU_RATP_5109612_3215469_63;IDFM:72557;IDFM:72171;bus
51743;1;8;IDFM:22224.link:pt_IDFM:22224;IDFM:22227.link:pt_IDFM:22227;IDFM:C01383;IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_190;IDFM:71346;IDFM:71474;subway
10846585;1;4;IDFM:23211.link:184540;IDFM:40156.link:150648;IDFM:C01160;IDFM:RATP:175356-C01160-COU_RATP_5121144_3255113_63;IDFM:70282;IDFM:74083;bus
10198424;1;8;IDFM:36936.link:346208;IDFM:21704.link:290281;IDFM:C01071;IDFM:RATP:153706-C01071-COU_RATP_5110097_3202889_146;IDFM:69852;IDFM:69779;bus
7953613;3;8;IDFM:19116.link:629812;IDFM:490845.link:323031;IDFM:C01584;IDFM:Transdev_Nord_Seine_Saint-Denis:180895-C01584-19837133;IDFM:72735;IDFM:72775;bus
9493114;1;6;IDFM:462430.link:pt_IDFM:462430;IDFM:462446.link:pt_IDFM:462446;IDFM:C01679;IDFM:RATP:178132-C01679-COU_RATP_5119977_3173059_73;IDFM:71505;IDFM:72078;tram
12053199;1;2;IDFM:7511.link:311861;IDFM:7534.link:695015;IDFM:C00306;IDFM:KABS:181862-C00306-2250-543;IDFM:65254;IDFM:65052;bus
2182010;3;12;IDFM:462961.link:pt_IDFM:462961;IDFM:22013.link:pt_IDFM:22013;IDFM:C01375;IDFM:RATP:183843-C01375-COU_RATP_5120206_3315059_282;IDFM:71311;IDFM:71359;subway
6005692;2;13;IDFM:29774.link:461253;IDFM:29865.link:617438;IDFM:C01267;IDFM:RATP:153472-C01267-COU_RATP_5110218_1022095_60;IDFM:62699;IDFM:74009;bus
9018773;1;6;IDFM:19532.link:152879;IDFM:19458.link:152045;IDFM:C02092;IDFM:TRA:176401-C02092-19754111;IDFM:73437;IDFM:73389;bus
358610;1;6;IDFM:462975.link:pt_IDFM:462975;IDFM:22185.link:pt_IDFM:22185;IDFM:C01383;IDFM:RATP:153924-C01383-COU_RATP_5110445_2467829_128;IDFM:71474;IDFM:71274;subway
9405002;3;12;IDFM:462953.link:pt_IDFM:462953;IDFM:462975.link:pt_IDFM:462975;IDFM:C01383;IDFM:RATP:153924-C01383-COU_RATP_5110445_2467829_128;IDFM:72203;IDFM:71474;subway
6813808;1;4;IDFM:9514.link:307342;IDFM:28791.link:478644;IDFM:C01198;IDFM:RATP:178187-C01198-COU_RATP_5118986_2651731_91;IDFM:415673;IDFM:72289;bus
10958278;3;16;IDFM:29467.link:683156;IDFM:24330.link:683444;IDFM:C01197;IDFM:RATP:178038-C01197-COU_RATP_5121563_3302712_47;IDFM:71502;IDFM:72103;bus
819642;3;12;IDFM:22369.link:pt_IDFM:22369;IDFM:463030.link:pt_IDFM:463030;IDFM:C01377;IDFM:RATP:174678-C01377-COU_RATP_07JOGEAI4_2024_509130381_Ivry09Vill21-10;IDFM:71201;IDFM:70604;subway
1661696;1;10;IDFM:463199.link:pt_IDFM:463199;IDFM:462962.link:pt_IDFM:462962;IDFM:C01378;IDFM:RATP:177902-C01378-COU_RATP_08JOLIPPE6_2025_-2048535819_CLac38CLac29-2;IDFM:71274;IDFM:71311;subway
7548147;3;10;IDFM:463055.link:pt_IDFM:463055;IDFM:21940.link:pt_IDFM:21940;IDFM:C01379;IDFM:RATP:174674-C01379-COU_RATP_09JOVOLTAIRE3_2024_-209752926_MieM24MieM22-1;IDFM:71292;IDFM:71054;subway
11161543;1;6;IDFM:463222.link:pt_IDFM:463222;IDFM:462996.link:pt_IDFM:462996;IDFM:C01374;IDFM:RATP:182164-C01374-COU_RATP_04JODENALI3_2025_584935096_Orle02Bagl16-15;IDFM:70586;IDFM:71139;subway
3686107;1;8;IDFM:22102.link:pt_IDFM:22102;IDFM:463193.link:pt_IDFM:463193;IDFM:C01371;IDFM:RATP:174676-C01371-COU_RATP_01JONOUMEA1_2024_1247678604_Vinc03Vinc41-20;IDFM:71485;IDFM:71517;subway
1745131;1;8;IDFM:22020.link:pt_IDFM:22020;IDFM:22022.link:pt_IDFM:22022;IDFM:C01373;IDFM:RATP:174680-C01373-COU_RATP_03JOBOTTICELLI2_2024_1947767929_Gall04Cham21-24;IDFM:71787;IDFM:71799;subway
1014541;4;13;IDFM:463293.link:pt_IDFM:463293;IDFM:22206.link:pt_IDFM:22206;IDFM:C01378;IDFM:RATP:174682-C01378-COU_RATP_08JOLIPPE6_2025_-1630051575_Bala10CLac41-13;IDFM:71654;IDFM:71595;subway
4190505;1;6;IDFM:490512.link:136603;IDFM:13588.link:460774;IDFM:C00753;IDFM:KSOE:183625-C00753-817-260;IDFM:71517;IDFM:423056;bus
11926369;1;12;IDFM:25478.link:94144;IDFM:10112.link:189301;IDFM:C01253;IDFM:RATP:156066-C01253-COU_RATP_5110866_3157252_14;IDFM:66009;IDFM:66214;bus
593950;1;6;IDFM:monomodalStopPlace:43084.link:479641;IDFM:monomodalStopPlace:44877.link:218982;IDFM:C01727;IDFM:TN:SNCF:49faf3bf-b02f-4cd0-9ae1-9b57cfee313e;IDFM:70612;IDFM:73620;rail
7700722;3;14;IDFM:monomodalStopPlace:470195.link:697840;IDFM:monomodalStopPlace:470549.link:327581;IDFM:C01742;IDFM:TN:SNCF:d8871a1a-5b40-4292-a13a-b8a3258b4015;IDFM:73626;IDFM:71517;rail
